name,raw_name,producer,producer_confidence,year,region,price,original_price,type,castas,alcohol_content,description,url,image_url,store_sku,not_available,garrafeira_source,scraped_at
QUINTA DOS CARVALHAIS TOURIGA NACIONAL TINTO,Quinta dos Carvalhais Touriga Nacional Tinto,QUINTA DOS CARVALHAIS,100,2021,DÃO,23.09,,TINTO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/quinta-dos-carvalhais-touriga-nacional-tinto/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",5601078005307,False,Cave Lusa,2025-10-13T19:51:15.503502
QUINTA DA FATA TOURIGA NACIONAL TINTO,Quinta da Fata Touriga Nacional Tinto,QUINTA DA FATA,100,2021,DÃO,19.89,,TINTO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/quinta-da-fata-touriga-nacional-tinto/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",5600394161094,False,Cave Lusa,2025-10-13T19:51:15.503668
RIBEIRO SANTO TOURIGA NACIONAL TINTO,Ribeiro Santo Touriga Nacional Tinto,MAGNUM - CARLOS LUCAS VINHOS,100,2021,DÃO,12.20,,TINTO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/ribeiro-santo-touriga-nacional-tinto/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",5600203653253,False,Cave Lusa,2025-10-13T19:51:15.503801
MORGADO DE SILGUEIROS TOURIGA NACIONAL TINTO,Morgado de Silgueiros Touriga Nacional Tinto,ADEGA DE SILGUEIROS,100,2021,DÃO,11.99,,TINTO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/morgado-de-silgueiros-touriga-nacional-tinto/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",521E093000,False,Cave Lusa,2025-10-13T19:51:15.503940
MORGADO DE SILGUEIROS RESERVA TINTO,Morgado de Silgueiros Reserva Tinto,ADEGA DE SILGUEIROS,100,2021,DÃO,5.70,,TINTO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/morgado-de-silgueiros-reserva-tinto/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",521E090000,False,Cave Lusa,2025-10-13T19:51:15.504068
MONO A TINTO,Mono A Tinto,LUIS SEABRA VINHOS,100,2021,DÃO,30.69,,TINTO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/mono-a-tinto/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",0400980,False,Cave Lusa,2025-10-13T19:51:15.504191
MOB ALFROCHEIRO TINTO,Mob Alfrocheiro Tinto,MOREIRA OLAZABAL & BORGES,100,2021,DÃO,19.32,,TINTO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/mob-alfrocheiro-tinto/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",0335,False,Cave Lusa,2025-10-13T19:51:15.504326
PACK TRADIÇÃO 2 | QUINTA DONA SANCHA TINTO,Pack Tradição 2 | Quinta Dona Sancha,QUINTA DONA SANCHA,100,2021,DÃO,26.66,,TINTO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/pack-tradicao-2-quinta-dona-sancha/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",,False,Cave Lusa,2025-10-13T19:51:15.504446
PACK TRADIÇÃO 1 | QUINTA DONA SANCHA TINTO,Pack Tradição 1 | Quinta Dona Sancha,QUINTA DONA SANCHA,100,2021,DÃO,26.66,,TINTO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/pack-tradicao-1-quinta-dona-sancha/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",,False,Cave Lusa,2025-10-13T19:51:15.504578
DONA SANCHA VINHA DA AVARENTA TINTO,Dona Sancha Vinha da Avarenta Tinto 2021,QUINTA DONA SANCHA,100,2021,DÃO,17.05,,TINTO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/dona-sancha-vinha-da-avarenta-tinto-2021/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",,False,Cave Lusa,2025-10-13T19:51:15.504699
QUINTA DO SOBRAL TOURIGA NACIONAL TINTO,Quinta do Sobral Touriga Nacional Tinto,QUINTA DO SOBRAL,100,2021,DÃO,14.95,,TINTO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/quinta-do-sobral-touriga-nacional-tinto/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",,False,Cave Lusa,2025-10-13T19:51:15.504825
QUINTA DO SOBRAL COLHEITA TINTO,Quinta do Sobral Colheita Tinto,QUINTA DO SOBRAL,100,2021,DÃO,6.95,,TINTO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/quinta-do-sobral-colheita-tinto/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",,False,Cave Lusa,2025-10-13T19:51:15.505015
EVIDÊNCIA RESERVA TINTO,Evidência Reserva Tinto,PARRAS WINES,100,2021,DÃO,6.32,,TINTO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/evidencia-reserva-tinto/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",,False,Cave Lusa,2025-10-13T19:51:15.505134
QUINTA DA PELLADA CARROCEL TINTO,Quinta da Pellada Carrocel Tinto,QUINTA DA PELLADA,100,2021,DÃO,73.16,,TINTO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/quinta-da-pellada-carrocel-tinto/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",,False,Cave Lusa,2025-10-13T19:51:15.505266
QUINTA DO SOBRAL RESERVA TINTO,Quinta do Sobral Reserva Tinto,QUINTA DO SOBRAL,100,2022,DÃO,9.49,,TINTO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/quinta-do-sobral-reserva-tinto/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",,False,Cave Lusa,2025-10-13T19:51:21.447182
RIBEIRO SANTO BASTARDO TINTO,Ribeiro Santo Bastardo Tinto,MAGNUM - CARLOS LUCAS VINHOS,100,2022,DÃO,11.49,,TINTO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/ribeiro-santo-bastardo-tinto/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",,False,Cave Lusa,2025-10-13T19:51:21.447538
ADEGA DE PENALVA TOURIGA NACIONAL TINTO,Adega de Penalva Touriga Nacional Tinto,ADEGA DE PENALVA,100,2022,DÃO,6.80,,TINTO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/adega-de-penalva-touriga-nacional-tinto/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",,False,Cave Lusa,2025-10-13T19:51:21.447680
CABEÇO DO MOCHO GRANDE ESCOLHA TINTO,Cabeço do Mocho Grande Escolha Tinto,QUINTA DAS CAMÉLIAS,100,2022,DÃO,4.85,,TINTO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/cabeco-do-mocho-grande-escolha-tinto/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",,False,Cave Lusa,2025-10-13T19:51:21.447826
VINHA DO FOJO TINTO,Vinha do Fojo Tinto 2015,QUINTA DO FOJO,100,2015,DOURO,98.50,,TINTO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/vinha-do-fojo-tinto-2015/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",02410,False,Cave Lusa,2025-10-13T19:51:28.399270
BARCA VELHA TINTO,Barca Velha 2015 Tinto,CASA FERREIRINHA,100,2015,DOURO,889.49,,TINTO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/barca-velha-2015-tinto/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",BARCAVELHA2015,False,Cave Lusa,2025-10-13T19:51:28.407224
QUINTA MARIA IZABEL TINTO,Quinta Maria Izabel Tinto,QUINTA MARIA IZABEL,100,2015,DOURO,25.58,,TINTO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/quinta-maria-izabel-tinto/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",VTQMIZABEL,False,Cave Lusa,2025-10-13T19:51:28.407423
CALDAS VINHAS VELHAS TINTO,Caldas Vinhas Velhas Tinto,ALVES DE SOUSA,100,2015,DOURO,19.94,,TINTO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/caldas-vinhas-velhas-tinto/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",VTCALDASVV75,False,Cave Lusa,2025-10-13T19:51:28.407580
COSTA BOAL HOMENAGEM GRANDE RESERVA TINTO,Costa Boal Homenagem Grande Reserva Tinto,COSTA BOAL,100,2015,DOURO,91.19,,TINTO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/costa-boal-homenagem-grande-reserva-tinto/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",CBHOMENAGEMGRT,False,Cave Lusa,2025-10-13T19:51:28.407710
ALTANO MAGNUM RESERVA TINTO,Altano Reserva Magnum Tinto,SYMINGTON FAMILY ESTATES,100,2015,DOURO,24.02,,TINTO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/altano-reserva-magnum-tinto/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",ALTANORMAG,False,Cave Lusa,2025-10-13T19:51:28.407848
QUINTA DO VALLADO ADELAIDE TINTO,Quinta do Vallado Adelaide Tinto 2015,QUINTA DO VALLADO,100,2015,DOURO,238.89,,TINTO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/quinta-do-vallado-adelaide-tinto-2015/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",ADELAIDET2015.,False,Cave Lusa,2025-10-13T19:51:28.407971
QUINTA DOS MURÇAS VV47 TINTO,Quinta dos Murças VV47 Tinto,ESPORÃO,100,2015,DOURO,65.37,,TINTO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/quinta-dos-murcas-vv47-tinto/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",7863,False,Cave Lusa,2025-10-13T19:51:28.408103
CARM GRANDE RESERVA TINTO,Carm Grande Reserva Tinto,CASA AGRÍCOLA ROBOREDO MADEIRA,100,2015,DOURO,37.96,,TINTO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/carm-grande-reserva-tinto/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",5606710542110,False,Cave Lusa,2025-10-13T19:51:28.408227
2 FLORES TINTO,2 Flores Tinto,COSTA BOAL,100,2015,DOURO,23.45,,TINTO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/2-flores-tinto/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",2FLORES,False,Cave Lusa,2025-10-13T19:51:28.408348
SÉRIES NATUR TINTO,Séries Natur Tinto,REAL COMPANHIA VELHA,100,2015,DOURO,15.92,,TINTO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/series-natur-tinto/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",2822576,False,Cave Lusa,2025-10-13T19:51:28.408543
QUINTA DOS ACIPRESTES TALHÃO 14 GRANDE RESERVA TINTO,Quinta dos Aciprestes Grande Reserva Talhão 14 Tinto,REAL COMPANHIA VELHA,100,2015,DOURO,71.31,,TINTO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/quinta-dos-aciprestes-grande-reserva-talhao-14-tinto/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",2233662,False,Cave Lusa,2025-10-13T19:51:28.408665
100HECTARES IMATERIAL TINTO,100Hectares Imaterial Tinto,100HECTARES,100,2015,DOURO,34.91,,TINTO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/100hectares-imaterial-tinto/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",173,False,Cave Lusa,2025-10-13T19:51:28.408810
PASSAGEM GRANDE RESERVA TINTO,Passagem Grande Reserva Tinto,QUINTA DE LA ROSA,100,2015,DOURO,43.27,,TINTO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/passagem-grande-reserva-tinto/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",020910,False,Cave Lusa,2025-10-13T19:51:28.408929
ZOM GRANDE RESERVA TINTO,Zom Grande Reserva Tinto,BARÃO DE VILAR,100,2015,DOURO,19.50,,TINTO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/zom-grande-reserva-tinto/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",,False,Cave Lusa,2025-10-13T19:51:28.409044
ZOM RESERVA TINTO,Zom Reserva Tinto,BARÃO DE VILAR,100,2015,DOURO,8.99,,TINTO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/zom-reserva-tinto/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",,False,Cave Lusa,2025-10-13T19:51:28.409178
QUINTA DO VESÚVIO DOC TINTO,Quinta do Vesúvio DOC 2015 Tinto,QUINTA DO VESÚVIO,100,2015,DOURO,79.90,,TINTO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/quinta-do-vesuvio-doc-2015-tinto/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",,False,Cave Lusa,2025-10-13T19:51:28.409294
