name,raw_name,producer,producer_confidence,year,region,price,original_price,type,castas,alcohol_content,description,url,image_url,store_sku,not_available,garrafeira_source,scraped_at
QUINTA DE SANTIAGO MIRA DO Ó SOU TINTO,Quinta de Santiago Mira do Ó Sou Tinto 2022,QUINTA DE SANTIAGO,100,2022,VINHOS VERDES,"21,85",,TINTO,,,,https://www.portugalvineyards.com/pt/vinho-verde/23997-quinta-de-santiago-mira-do-o-sou-vinha-da-ramada-red-2022-5600685285546.html,https://www.portugalvineyards.com/113818-home_default/quinta-de-santiago-mira-do-o-sou-vinha-da-ramada-red-2022.jpg,,False,Portugal Vineyards,2025-10-13T15:13:25.488820
QUINTA DE SANTIAGO OLD RESERVE ALVARINHO ESPUMANTE,Quinta de Santiago Old Reserve Alvarinho Espumante 2018,QUINTA DE SANTIAGO,100,2018,VINHOS VERDES,"41,95",,ESPUMANTE,,,,https://www.portugalvineyards.com/pt/vinho-verde/23995-quinta-de-santiago-old-reserve-alvarinho-sparkling-2018.html,https://www.portugalvineyards.com/112237-home_default/quinta-de-santiago-old-reserve-alvarinho-sparkling-2018.jpg,,False,Portugal Vineyards,2025-10-13T15:13:25.488952
QUINTA DE SANTIAGO PORMENOR CISMA BRANCO,Quinta de Santiago Pormenor Cisma Branco 2022,QUINTA DE SANTIAGO,100,2022,VINHOS VERDES,"24,35",,BRANCO,,,,https://www.portugalvineyards.com/pt/vinho-verde/24064-quinta-de-santiago-pormenor-cisma-white-2022-5600685285522.html,https://www.portugalvineyards.com/123519-home_default/quinta-de-santiago-pormenor-cisma-white-2022.jpg,,False,Portugal Vineyards,2025-10-13T15:13:25.489183
QUINTA DE SANTIAGO RASCUNHO ALVARINHO BRANCO,Quinta de Santiago Rascunho Alvarinho Branco 2021,QUINTA DE SANTIAGO,100,2021,VINHOS VERDES,"33,85",,BRANCO,,,,https://www.portugalvineyards.com/pt/vinho-verde/24065-quinta-de-santiago-rascunho-alvarinho-white-2019-5600685285447.html,https://www.portugalvineyards.com/120213-home_default/quinta-de-santiago-rascunho-alvarinho-white-2019.jpg,,False,Portugal Vineyards,2025-10-13T15:13:25.489345
QUINTA DE SANTIAGO RASCUNHO TARDIA COLHEITA,Quinta de Santiago Rascunho Colheita Tardia 2017,QUINTA DE SANTIAGO,100,2017,VINHOS VERDES,"33,85",,BRANCO,,,,https://www.portugalvineyards.com/pt/vinho-verde/17295-quinta-de-santiago-rascunho-late-harvest-2015-5600685285447.html,https://www.portugalvineyards.com/101918-home_default/quinta-de-santiago-rascunho-late-harvest-2015.jpg,,False,Portugal Vineyards,2025-10-13T15:13:25.490828
QUINTA DE SANTIAGO ROSÉ,Quinta de Santiago Rosé 2023,QUINTA DE SANTIAGO,100,2023,VINHOS VERDES,"13,65",,ROSÉ,,,,https://www.portugalvineyards.com/pt/vinho-verde/17292-quinta-de-santiago-rose-2020-5600685285478.html,https://www.portugalvineyards.com/120207-home_default/quinta-de-santiago-rose-2020.jpg,,False,Portugal Vineyards,2025-10-13T15:13:25.491080
QUINTA DE SANTIAGO VINHA DO CHAPIM BRANCO,Quinta de Santiago Vinha do Chapim Branco 2022,QUINTA DE SANTIAGO,100,2022,VINHOS VERDES,"24,85",,BRANCO,,,,https://www.portugalvineyards.com/pt/vinho-verde/24066-quinta-de-santiago-vinha-do-chapim-white-2022-5600685285577.html,https://www.portugalvineyards.com/120215-home_default/quinta-de-santiago-vinha-do-chapim-white-2022.jpg,,False,Portugal Vineyards,2025-10-13T15:13:25.491265
QUINTA DE SANTIAGO VINHA DO PARDAL BRANCO,Quinta de Santiago Vinha do Pardal Branco 2023,QUINTA DE SANTIAGO,100,2023,VINHOS VERDES,"16,75",,BRANCO,,,,https://www.portugalvineyards.com/pt/vinho-verde/24067-quinta-de-santiago-vinha-do-pardal-white-2023-5600685285584.html,https://www.portugalvineyards.com/120217-home_default/quinta-de-santiago-vinha-do-pardal-white-2023.jpg,,False,Portugal Vineyards,2025-10-13T15:13:25.491407
QUINTA DE SANTIAGO VINHA DO PISCO BRANCO,Quinta de Santiago Vinha do Pisco Branco 2024,QUINTA DE SANTIAGO,100,2024,VINHOS VERDES,"12,45",,BRANCO,,,,https://www.portugalvineyards.com/pt/vinho-verde/24068-quinta-de-santiago-vinha-do-pisco-white-2023-5600685285553.html,https://www.portugalvineyards.com/117904-home_default/quinta-de-santiago-vinha-do-pisco-white-2023.jpg,,False,Portugal Vineyards,2025-10-13T15:13:25.491619
SANTIAGO NA ANFORA DO ROCIM BRANCO,Santiago na Anfora do Rocim Branco 2022,QUINTA DE SANTIAGO,100,2022,VINHOS VERDES,"42,55",,BRANCO,,,,https://www.portugalvineyards.com/pt/vinho-verde/17296-santiago-na-anfora-do-rocim-white-2020-5600685285508.html,https://www.portugalvineyards.com/101530-home_default/santiago-na-anfora-do-rocim-white-2020.jpg,,False,Portugal Vineyards,2025-10-13T15:13:25.491809
CHÃO DA PORTELA BRANCO,Chão da Portela Branco 2024,QUINTA DE SANTA EUGÉNIA,100,2024,DOURO,"8,05","9,15",BRANCO,,,,https://www.portugalvineyards.com/pt/douro/27050-chao-da-portela-white-2024.html,https://www.portugalvineyards.com/122878-home_default/chao-da-portela-white-2024.jpg,,False,Portugal Vineyards,2025-10-13T15:13:26.898852
CHÃO DA PORTELA MOCATEL GALEGO BRANCO,Chão da Portela Mocatel Galego Branco 2020,QUINTA DE SANTA EUGÉNIA,100,2020,DOURO,"13,65","15,45",BRANCO,,,,https://www.portugalvineyards.com/pt/douro/27055-chao-da-portela-mocatel-galego-white-2020.html,https://www.portugalvineyards.com/122883-home_default/chao-da-portela-mocatel-galego-white-2020.jpg,,False,Portugal Vineyards,2025-10-13T15:13:26.902604
CHÃO DA PORTELA RESERVA BRANCO,Chão da Portela Reserva Branco 2020,QUINTA DE SANTA EUGÉNIA,100,2020,DOURO,"12,45","14,05",BRANCO,,,,https://www.portugalvineyards.com/pt/douro/27053-chao-da-portela-reserve-white-2020.html,https://www.portugalvineyards.com/122881-home_default/chao-da-portela-reserve-white-2020.jpg,,False,Portugal Vineyards,2025-10-13T15:13:26.902845
