name,raw_name,producer,producer_confidence,year,region,price,original_price,type,castas,alcohol_content,description,url,image_url,store_sku,not_available,garrafeira_source,scraped_at
PAÇO DO CONDE RESERVA BRANCO,Vinho Branco Paço Do Conde Reserva 75 Cl,HERDADE PAÇO DO CONDE,100,0,ALENTEJO,"15,49",,BRANCO,Antão Vaz,13,"O Vinho nasce na Terra. Cada vinho tem uma personalidade única. Na Herdade Paço do Conde cada terroir é um desafio. O vinho é a expressão do terroir, de cada casta, de cada blend, de cada nova colheita e o equilíbrio entre elas e a própria história.",https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-branco-paco-do-conde-reserva-75-cl/item_10593.html?id=203&cat=254&pc=34,https://www.garrafeirasoares.pt/temp/1713544446_e75053fd60669aae9669d5a5f47d7d40.jpg,2216091,False,Garrafeira Soares,2025-10-13T19:39:20.243367
PAULO LAUREANO BRANCO,Vinho Branco Paulo Laureano 75 Cl,PAULO LAUREANO,100,0,ALENTEJO,"5,29",,BRANCO,"Antão Vaz, Arinto",13,"Paulo Laureano é um dos mais conceituados enólogos portugueses e uma referência dos vinhos no Alentejo. A sua aposta exclusiva nas castas portuguesas traduz a sua maneira de estar, encarando o vinho como factor de cultura e civilização.",https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-branco-paulo-laureano-75-cl/item_56349.html?id=203&cat=254&pc=34,https://www.garrafeirasoares.pt/temp/1678722079_c3ec75a63e36d5025aca9939f0a98886.jpg,2219201,False,Garrafeira Soares,2025-10-13T19:39:20.243509
QUINTA DO ROL SAUVIGNON BLANC BRANCO,Vinho Branco Quinta Do Rol Sauvignon Blanc 75 Cl,QUINTA DO ROL,100,0,LISBOA,"8,95",,BRANCO,Sauvignon Blanc,13,"Casta originária do oeste do território Francês, das regiões do Vale do Loire e de Bordéus, é particularmente conhecida por originar dos vinhos mais afamados e reputados do mundo.",https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-branco-quinta-do-rol-sauvignon-blanc-75-cl/item_10680.html?id=203&cat=254&pc=34,https://www.garrafeirasoares.pt/temp/1563812148_51829c670b87ab4b5395d0ccbfb48ce4.jpg,2234101,False,Garrafeira Soares,2025-10-13T19:39:20.243658
QUINTA PEDRA ESCRITA BIOLOGICO BRANCO,Vinho Branco Quinta Pedra Escrita Biologico 75 Cl,RUI ROBOREDO MADEIRA,100,0,DOURO,"13,95",,BRANCO,"Alvarinho, Verdelho, Viognier, Rabigato","12,5","A Quinta da Pedra Escrita está localizada em Freixo de Numão, no Douro Superior, a uma altitude média de 575 metros. Os solos secos e áridos são predominantemente graníticos, arenosos e muito pobres em nutrientes. Replantámos a Quinta por acreditar que os solos de granito dão origem a vinhos de aromas com extrema complexidade e de grande longevidade como outrora. Esta é uma tradição que queremos trazer de volta a um mundo de vinhos cada vez mais estereotipados, e que vinca o carácter único dos v...",https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-branco-quinta-pedra-escrita-biologico-75-cl/item_9386.html?id=203&cat=254&pc=34,https://www.garrafeirasoares.pt/temp/1728483935_0503c1fdf38b89fa2fc77037eb9e465a.jpg,2254101,False,Garrafeira Soares,2025-10-13T19:39:20.243789
SERRAS DE AZEITÃO BRANCO,Vinho Branco Serras De Azeitão 75 Cl,BACALHÔA VINHOS,100,0,SETÚBAL,"3,69",,BRANCO,"Fernão Pires, Verdelho.",13,"O vinho Serras de azeitão foi inspirado na serra da Arrábida, uma inesquecível paisagem natural daregião de Setúbal, e é produzido desde 2001.",https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-branco-serras-de-azeitao-75-cl/item_9359.html?id=203&cat=254&pc=34,https://www.garrafeirasoares.pt/temp/1619112461_17c40a215655a7de8e54440a7a85bb69.jpg,2230511,False,Garrafeira Soares,2025-10-13T19:39:20.244027
VINHA CENTENARIA BRANCO,Vinho Branco Vinha Centenaria 2023 75 Cl,ANTÓNIO MAÇANITA,100,2023,AÇORES,"80,96","89,95",BRANCO,"Arinto, Verdelho, Alicante Branco, Boal","12,5","Nesta ilha, há mais de 500 anos que se plantam vinhas nas fendas da rocha vulcânica, a escassos 50m do mar, onde se ouve o cantar do caranguejo. Após o devastador ataque da filoxera e oídio no séc. XIX, a mão teimosa do Homem manteve uma pequena bolsa de vinhas que resistiu à extinção. Este Vinha Centenária é de uma dessas vinhas com mais de 100 anos que resistiu e ficou guardiã das castas exclusivas dos Açores e testemunha do encepamento tradicional.",https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-branco-vinha-centenaria-2023-75-cl/item_10504.html?id=203&cat=254&pc=34,https://www.garrafeirasoares.pt/temp/1757253997_bb2174a95bbfd9e669b6b2a048b3c8bd.jpg,2203071,False,Garrafeira Soares,2025-10-13T19:39:20.244186
ARCHE BRANCO,Vinho Branco Arche 2023 75 Cl,HERDADE DO SOBROSO,100,2022,ALENTEJO,"49,95",,BRANCO,"Arinto, Antão Vaz",13,Uvas seleccionadas e vindimadas à mão. Fermentação em pipos de carvalho francês com temperatura controlada e posterior estágio com battonage.,https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-branco-arche-2023-75-cl/item_64151.html?id=203&cat=254&pc=34,https://www.garrafeirasoares.pt/temp/1720102924_30514caf3646acb97044678b670d5a72.jpg,2221031,False,Garrafeira Soares,2025-10-13T19:39:20.244338
D S FRANCO VERDELHO BRANCO,Vinho Branco D.S. Franco Verdelho 75 Cl,JOSÉ MARIA DA FONSECA,100,0,SETÚBAL,"9,68","10,75",BRANCO,Verdelho,"12,8","Representante mais novo da sexta geração da família que desde a fundação preside aos destinos da José Maria da Fonseca, Domingos Soares Franco é, para além de vice presidente, o enólogo desta casa, e por isso referência incontornável no panorama vitivinícola da região e do país Embora assine todos os vinhos da José Maria da Fonseca, existem uns que reserva para si como especiais Chamou lhes Domingos Soares Franco Colecção Privada.",https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-branco-d.s.-franco-verdelho-75-cl/item_10660.html?id=203&cat=254&pc=34,https://www.garrafeirasoares.pt/temp/1619112460_fa12c52e80f101d46a75d414061d187a.jpg,2230143,False,Garrafeira Soares,2025-10-13T19:39:20.244470
VALLADO ADELAIDE TINTO,Vinho Tinto Vallado Adelaide 2016 75 Cl,QUINTA DO VALLADO,100,2016,DOURO,239,,TINTO,"Touriga Franca, Rufete, Tinta Roriz, Tinta Amarela, Tinta Barroca, Tinta Nascida, Malvasia Preta, Mourisco, Bastardo, Touriga Nacional, Tinta Bairrada, Tinta da Barca, Tinta Francisca, Tinta Carvalha, Moscatel de Hamburgo, Tinta Pomar, Piriquita, Moreto, Sultanina, S. Saúl, Casculho, Preto Martinho","14,5","Produzido em homenagem a Dona Antónia Adelaide Ferreira. Um vinho único, pois é feito a partir de uma vinha no Rio Torto plantada maioritariamente na década de 1940, com um field blend de mais de 30 castas. Um vinho muito raro, só produzido em anos excepcionais, e em quantidades muito reduzidas (aproximadamente 4000 garrafas).",https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-tinto-vallado-adelaide-2016-75-cl/item_64458.html?id=202&cat=254&pc=35,https://www.garrafeirasoares.pt/temp/1709717093_1429769005eca4e1c2e0609f0037f84a.jpg,2069082,False,Garrafeira Soares,2025-10-13T19:39:22.091235
VALLADO SUPERIOR BIOLOGICO TINTO,Vinho Tinto Vallado Superior 2022 Biologico 75 Cl,QUINTA DO VALLADO,100,2022,DOURO,"13,95",,TINTO,"Touriga Nacional, Touriga Franca, Sousão",14,"Vinificação certificada em modo biológico. Cada parcela das vinhas da Quinta do Orgal é vinificada separadamente em cubas de aço inoxidável, com temperatura controlada e remontagem programada.",https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-tinto-vallado-superior-2022-biologico-75-cl/item_66752.html?id=202&cat=254&pc=35,https://www.garrafeirasoares.pt/temp/1741461768_359b275380e197d2949579ac7d708b96.jpg,2069062,False,Garrafeira Soares,2025-10-13T19:39:22.094570
VICENTINO TINTO,Vinho Tinto Vicentino 75 Cl,VICENTINO WINES,100,0,ALENTEJO,"7,39",,TINTO,"Aragonez, Touriga Nacional e Syrah",13,O Vicentino tinto é o vinho que melhor retrata a fusão entre as quentes planícies alentejanas e o frescor da Costa Vicentina.,https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-tinto-vicentino-75-cl/item_10106.html?id=202&cat=254&pc=35,https://www.garrafeirasoares.pt/temp/1580918079_2abb91dc3a33112a4df3b400271b869f.jpg,2017001,False,Garrafeira Soares,2025-10-13T19:39:22.094806
CASA SANTOS LIMA CABERNET SAUVIGNON TINTO,Vinho Tinto Casa Santos Lima Cabernet Sauvignon 75 Cl,CASA SANTOS LIMA,100,0,LISBOA,"7,29",,TINTO,Cabernet Sauvignon,"14,5",Desengace total seguido de esmagamento. Fermentação em depósitos de 10.000 litros com sistema de remontagens auto-programadas e sistemas de controlo de temperatura entre os 28.º C. e os 30.º C. Maceração em contacto com manta submersa por 28 dias. Quatro a seis meses de envelhecimento parcial em barris de carvalho de 250 litros.,https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-tinto-casa-santos-lima-cabernet-sauvignon-75-cl/item_10215.html?id=202&cat=254&pc=35,https://www.garrafeirasoares.pt/temp/1741446776_781ff80a93d10330f297389b42668333.jpg,2034240,False,Garrafeira Soares,2025-10-13T19:39:22.094971
CASTELLO D'ALBA BIOLOGICO TINTO,Vinho Tinto Castello D'Alba Biologico 75 Cl,RUI ROBOREDO MADEIRA,100,0,DOURO,"10,25",,TINTO,"Touriga Nacional, Sousão, Jaen","14,5","Uvas provenientes de vinhas não irrigadas do Douro Superior, cultivadas em modo de produção biológico. As vinhas estão plantadas exclusivamente com castas perfeitamente adaptada ao clima e solos da região, permitindo uma viticultura sustentável, de mínima intervenção e em equilíbrio com o ecossistema da região.",https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-tinto-castello-dalba-biologico-75-cl/item_13555.html?id=202&cat=254&pc=35,https://www.garrafeirasoares.pt/temp/1652987890_b99f90ffff9684199575256daa9119e9.jpg,2054271,False,Garrafeira Soares,2025-10-13T19:39:22.095115
HERDADE DO PESO REVELADO TINTO,Vinho Tinto Herdade Do Peso Revelado 75 Cl,HERDADE DO PESO,100,2019,ALENTEJO,"13,95",,TINTO,"Alicante Bouschet, Touriga Nacional, Syrah","14,5","Aqui encontramos todo o Peso. No Herdade do Peso Revelado temos o blend de todos os solos e castas, da dedicação ao acompanhamento da vinha e às escolhas que favorecem a preservação da biodiversidade. Fruto da preparação de lotes através das escolhas e associações de aromas e sabores autênticos. Aplicando uma experiência global ao terroir do Peso, levamos a Vidigueira e o Alentejo de volta ao mundo.",https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-tinto-herdade-do-peso-revelado-75-cl/item_62216.html?id=202&cat=254&pc=35,https://www.garrafeirasoares.pt/temp/1678463058_8a53ce07a833610e7acc0230cdb34a47.jpg,2014121,False,Garrafeira Soares,2025-10-13T19:39:22.095289
LENTO VINHAS VELHAS TINTO,Vinho Tinto Lento Vinhas Velhas 75 Cl,GEOGRAPHIC WINES,100,0,DOURO,"13,5",,TINTO,Vinhas Velhas,12,"A Geographic Wines nasce da cumplicidade e da vontade de Nuno Morais Vaz e Daniela Matias em criar vinhos únicos, que têm por base a autenticidade, a sustentabilidade social e ambiental, a preservação e divulgação dos diferentes terroirs e espólio vitícola português, bem como permitir ao consumidor viajar por Portugal sem sair do lugar.",https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-tinto-lento-vinhas-velhas-75-cl/item_56700.html?id=202&cat=254&pc=35,https://www.garrafeirasoares.pt/temp/1684515786_833109262ed6035f4a8decb9e6705c68.jpg,2064500,False,Garrafeira Soares,2025-10-13T19:39:22.095444
MONTE MEÃO VINHA DOS NOVOS TINTO,Vinho Tinto Monte Meão Vinha Dos Novos 2022 75 Cl,QUINTA DO VALE MEÃO,100,2022,DOURO,"28,01","32,95",TINTO,Touriga Nacional,14,Monte Meão Vinha dos Novos é um tinto produzido com Touriga Nacional. As uvas são prensadas a pé em lagares de granito e posteriormente fermentadas em barricas de carvalho francês a temperatura controlada. O vinho acabado é então envelhecido em barricas usadas de 225 litros.,https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-tinto-monte-meao-vinha-dos-novos-2022-75-cl/item_10383.html?id=202&cat=254&pc=35,https://www.garrafeirasoares.pt/temp/1707155002_f19ea001cdb6fec0dcf8f2d87ecc5c69.jpg,2056211,False,Garrafeira Soares,2025-10-13T19:39:22.095603
GURU BRANCO,Vinho Branco Guru 2024 75 Cl,WINE & SOUL,100,2022,DOURO,"37,95",,BRANCO,"Gouveio, Viosinho, Rabigato, Códega do Larinho","12,5","O Guru é assim um testemunho da maturidade da vinha que o criou. Assim como a vivacidade das uvas brancas é suavizada pela sabedoria dos anos, também a acidez deste vinho é equilibrada pela suavidade da madeira, numa prova envolvente em que se destacam o nítido aroma a toranja com notas minerais.",https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-branco-guru-2024-75-cl/item_12274.html?id=203&cat=254&pc=35,https://www.garrafeirasoares.pt/temp/1693387562_232de1bde30d0da10d3881f5c018eb28.jpg,2257971,False,Garrafeira Soares,2025-10-13T19:39:24.709418
PAÇO DO CONDE ANTAO VAZ E VERDELHO BRANCO,Vinho Branco Paço Do Conde Antao Vaz e Verdelho 75 Cl,HERDADE PAÇO DO CONDE,100,0,ALENTEJO,"8,49",,BRANCO,"Antão Vaz, Verdelho","13,5","O Vinho nasce na Terra. Cada vinho tem uma personalidade única. Na Herdade Paço do Conde cada terroir é um desafio. O vinho é a expressão do terroir, de cada casta, de cada blend, de cada nova colheita e o equilíbrio entre elas e a própria história.",https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-branco-paco-do-conde-antao-vaz-e-verdelho-75-cl/item_10592.html?id=203&cat=254&pc=35,https://www.garrafeirasoares.pt/temp/1646907232_e8c6db0eb0d14dd0cb2ccbfea27a618e.jpg,2216061,False,Garrafeira Soares,2025-10-13T19:39:24.709605
MONTE VELHO RESERVA BRANCO,Vinho Branco Monte Velho Reserva 75 Cl,ESPORÃO,100,0,ALENTEJO,"7,95",,BRANCO,"Antão Vaz, Arinto, Roupeiro, Gouveio",14,"Com o selo de qualidade do Esporão, resulta de uma seleção criteriosa de uvas provenientes das várias regiões alentejanas, seguido por uma espera paciente durante a fase de estágio em barrica.",https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-branco-monte-velho-reserva-75-cl/item_90599.html?id=203&cat=254&pc=35,https://www.garrafeirasoares.pt/temp/1716819768_0717913f75ab5d91607b609125623adf.jpg,2213002,False,Garrafeira Soares,2025-10-13T19:39:24.709778
SIIK & SPICE BRANCO,Vinho Branco Siik & Spice 75 Cl,SOGRAPE VINHOS,100,0,DOURO,"9,95",,BRANCO,"Bical, Arinto, Alvarinho",13,"Silk & Spice é uma homenagem ao espírito de aventura e coragem dos navegadores portugueses que exploraram o mundo no século XV e inauguraram as rotas comerciais da seda e das especiarias entre a Europa e a Ásia. Silk & Spice Blend Branco apresenta notas intensas de pêssego maduro, melão e flores brancas, com um toque de baunilha. Um exemplo perfeito do terroir único de Portugal, da sua arte em blends e das suas castas autóctones.",https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-branco-siik-e-spice-75-cl/item_64337.html?id=203&cat=254&pc=35,https://www.garrafeirasoares.pt/temp/1704312608_3e5eed0bd82186f7b445d5c2e2eac8fd.jpg,2200911,False,Garrafeira Soares,2025-10-13T19:39:24.709952
POEIRA TINTO,Vinho Tinto Poeira 2020 75 Cl,QUINTA DA POEIRA,100,2020,DOURO,"44,95",,TINTO,Touriga nacional,"14,5","A Quinta do Poeira está situada em Provesende, ao longo de uma encosta no vale do rio Pinhão. A sua exposição a Norte é um aspeto fundamental para o estilo de vinhos que se procura fazer. Frescos, elegantes e que reflitam a personalidade da sua vinha de origem em cada ano. Este vinho representa o concretizar de um sonho e o início de todo o projeto. Um vinho sustentado na acidez, cheio de carácter, fiel à vinha que lhe deu origem e com as nuances de cada vindima. Um vinho de vinha.",https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-tinto-poeira-2020-75-cl/item_13506.html?id=202&cat=254&pc=36,https://www.garrafeirasoares.pt/temp/1700560775_c7eda01aafe8c6ca65afe92ec16bf0ca.jpg,2057613,False,Garrafeira Soares,2025-10-13T19:39:26.829193
QUINTA BOA ESPERANCA SYRAH TINTO,Vinho Tinto Qta. Boa Esperanca Syrah 75 Cl,QUINTA DA BOA ESPERANÇA,100,0,LISBOA,"13,95",,TINTO,Syrah,14,"Por entre o embalo soalheiro destes vales e encostas, recortados por vinhas e árvores de frutos, a Quinta da Boa Esperança tem por base um conceito de vinhas sustentáveis, criando o compromisso de garantir o bem estar das nossas vinhas, bem como proteger os nossos solos e as suas águas. A excelência das nossas uvas provém de uma cuidada dedicação às vinhas ao longo de todo o ano, que culmina com o empenho de uma vindima manual.",https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-tinto-qta.-boa-esperanca-syrah-75-cl/item_64517.html?id=202&cat=254&pc=36,https://www.garrafeirasoares.pt/temp/1707396948_e865783d7a05f413c5446f17d478976f.jpg,2035731,False,Garrafeira Soares,2025-10-13T19:39:26.829407
QUINTA CARDO RESERVA TINTO,Vinho Tinto Qta. Cardo Reserva 75 Cl,QUINTA DO CARDO,100,0,BEIRA INTERIOR,"13,95",,TINTO,"Touriga Nacional, Touriga Franca, Alicante Bouschet, Tinta Roriz","13,5","Os vinhos da Quinta do Cardo representam a identidade da Beira Interior. O modo de  produção biológico dos vinhos da Quinta do Cardo, pioneiro em Portugal, permite a preservação da fauna e flora autóctone, fomentando a biodiversidade do nosso ecossistema agrícola, com um forte impacto na qualidade final dos vinhos que aqui são produzidos. Na década de 1930 foi produzido o primeiro vinho na Quinta do Cardo, que recebeu o nome de Branco Maia. Em 1986 foi engarrafado o primeiro branco com a marca Q...",https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-tinto-qta.-cardo-reserva-75-cl/item_64529.html?id=202&cat=254&pc=36,https://www.garrafeirasoares.pt/temp/1707240633_66d896a3cf011898031470f9c92c48e0.jpg,2038721,False,Garrafeira Soares,2025-10-13T19:39:26.829548
QUATRO VENTOS SUPERIOR TINTO,Vinho Tinto Quatro Ventos Superior 75 Cl,BACALHÔA VINHOS,100,0,DOURO,"8,29",,TINTO,"Touriga Nacional, Tinta Roriz, Touriga Franca.","13,2","Vinho de cor rubi profunda bastante complexo aromaticamente onde dominam notas de frutos vermelhos e uma ligeira nuance de tosta que advém do estágio em barricas de 300 lts de 1 ano de carvalho francês e russo (caúcaso). Na boca é fresco, intenso com grande personalidade e persistência. Um dos ex-libris da Aliança no Douro.",https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-tinto-quatro-ventos-superior-75-cl/item_9284.html?id=202&cat=254&pc=36,https://www.garrafeirasoares.pt/temp/1599220233_99b00514b15488a5828ee781931b8a05.jpg,2069211,False,Garrafeira Soares,2025-10-13T19:39:26.829685
QUINTA BOAVISTA VINHA VELHA UJO TINTO,Vinho Tinto Quinta Boavista Vinha Velha Ujo 2019 75 Cl,QUINTA DA BOA VISTA,100,2020,DOURO,125,,TINTO,Vinhas Velhas,"14,5","Localizada perto do Pinhão, na margem direita do Douro, a Quinta da Boavista é dona de uma vista espetacular sobre o rio. Trata-se de uma das propriedades mais icónicas da região demarcada conhecida, não só pela sua ligação histórica ao Barão de Forrester, mas também pelos seus 36 hectares de vinhas de alta qualidade. Da vinha do Ujo saem testemunhos de décadas e décadas de trabalho em prol da expressão carismática de um terroir único.",https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-tinto-quinta-boavista-vinha-velha-ujo-2019-75-cl/item_10457.html?id=202&cat=254&pc=36,https://www.garrafeirasoares.pt/temp/1726571545_1826930f3bb00856ab0f27a306087af8.jpg,2060062,False,Garrafeira Soares,2025-10-13T19:39:26.829815
QUINTA MONTE XISTO BIOLOGICO TINTO,Vinho Tinto Quinta Monte Xisto 2020 Biologico 75 Cl,NICOLAU DE ALMEIDA,100,2020,DOURO,"73,95",,TINTO,"Touriga Nacional, Touriga Francesa, Sousão",14,"O Quinta do Monte Xisto é feito com uvas das nossas melhores parcelas, umas expostas a norte e outras a sul, procurando encontrar o equilíbrio entre a estrutura/corpo e a elegância/acidez.",https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-tinto-quinta-monte-xisto-2020-biologico-75-cl/item_56432.html?id=202&cat=254&pc=36,https://www.garrafeirasoares.pt/temp/1680080543_15ec92be924c8f1bc52c68d5c43b6b1f.jpg,2052055,False,Garrafeira Soares,2025-10-13T19:39:26.832794
QUINTA VALE MEÃO TINTO,Vinho Tinto Quinta Vale Meão 2020 75 Cl,QUINTA DO VALE MEÃO,100,2020,DOURO,180,225,TINTO,"Touriga Nacional, Touriga Franca, Tinta Barroca, Tinta Roriz","14,5","(PRODUTO LIMITADO A 1 GARRAFA POR CLIENTE) Provém de uma apertada seleção das uvas produzidas nas vinhas mais antigas da Quinta, com idades superior a 35 anos: Vale Grande, Cabeço das Pulgas, Casa das Máquinas, Três Encostas e Poente da Viola. Resulta da combinação de varias castas, em que habitualmente a Touriga Nacional e Touriga Franca representam 90% e a Tinta Barroca, Tinta Roriz e Tinto Cão os restantes 10%.",https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-tinto-quinta-vale-meao-2020-75-cl/item_14104.html?id=202&cat=254&pc=36,https://www.garrafeirasoares.pt/temp/1666626222_3929eb4415f03c90689204304c1c85a7.jpg,2056247,False,Garrafeira Soares,2025-10-13T19:39:26.832982
QUINTA VISTA CABERNET SAUVG TINTO,Vinho Tinto Quinta Vista Cabernet Sauvg. 75 Cl,CASA SANTOS LIMA,100,0,LISBOA,"6,95",,TINTO,Cabernet Sauvignon,"13,5",Desengace total seguido de esmagamento. Fermentação em depósitos de 10.000 litros com sistema de remontagens auto-programadas e sistemas de controlo de temperatura entre os 28.º C. e os 30.º C. Maceração em contacto com manta submersa por 28 dias. Quatro a seis meses de envelhecimento parcial em barris de carvalho de 250 litros.,https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-tinto-quinta-vista-cabernet-sauvg.-75-cl/item_10213.html?id=202&cat=254&pc=36,https://www.garrafeirasoares.pt/temp/1582112398_517cdbebc25f0ed1fda78ee07a413c66.jpg,2034225,False,Garrafeira Soares,2025-10-13T19:39:26.833122
REDOMA RESERVA BRANCO,Vinho Branco Redoma Reserva 2023 75 Cl,NIEPOORT,100,2023,DOURO,"41,95",,BRANCO,"Rabigato, Códega, Viosinho, Arinto","12,6","O Redoma Reserva é feito com uvas de vinhas velhas, plantadas a 600 metros de altitude em solos de micaxisto. Desde a sua criação (1995), o principal objetivo na produção deste vinho, tem sido expressar o carácter das vinhas velhas do Douro. No final do estágio, são escolhidas as melhores barricas, tendo em conta a sua mineralidade, complexidade e potencial de envelhecimento.",https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-branco-redoma-reserva-2023-75-cl/item_10787.html?id=203&cat=254&pc=36,https://www.garrafeirasoares.pt/temp/1757275845_86dfb6f79cd8983479f1026b5c9a8b4e.jpg,2258031,False,Garrafeira Soares,2025-10-13T19:39:28.462290
VERDELHO DOS ACORES BRANCO,Vinho Branco Verdelho Dos Acores 2024 75 Cl,ANTÓNIO MAÇANITA,100,2024,AÇORES,"24,26","26,95",BRANCO,Vedelho,12,"O Verdelho é uma casta autóctone dos Açores, distinta dos 'Verdelhos' do continente e partilhada com a vizinha Madeira. Este Verdelho é 'o Original', o das ilhas, o da frescura, o da salinidade, o da mineralidade e do perfume único que fez o Verdelho ser... o Verdelho!",https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-branco-verdelho-dos-acores-2024-75-cl/item_10500.html?id=203&cat=254&pc=36,https://www.garrafeirasoares.pt/temp/1757253051_f70c0845b65fad8bbd8abf1b71af46dc.jpg,2203011,False,Garrafeira Soares,2025-10-13T19:39:28.462484
VINHA DOS UTRAS BRANCO,Vinho Branco Vinha Dos Utras 2023 75 Cl,ANTÓNIO MAÇANITA,100,2023,AÇORES,"233,1",259,BRANCO,Arinto,12,"Nesta Ilha, há mais de 500 anos que se plantam vinhas nas fendas da rocha vulcânica, a escassos metros do mar. Mas é ainda anterior, em 1465, a chegada dos Utras, deturpação do nome de Joss Hurtere, um flamengo que foi Capitão Donatário do Pico e do Fayal, determinante para o desenvolvimento do vinho e da vinha destas ilhas. A nós foi-nos passado o testemunho de uma dessas vinhas ainda na descendência dos Utras, uma pequena parcela na Criação Velha que encosta ao mar, nos 1os Jeirões, num local ...",https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-branco-vinha-dos-utras-2023-75-cl/item_12355.html?id=203&cat=254&pc=36,https://www.garrafeirasoares.pt/temp/1758272317_4da07db8918f8d75c409c4321dd204ee.jpg,2203091,False,Garrafeira Soares,2025-10-13T19:39:28.462638
SYRAH DA MALHADINHA 'VINHA DA MALHADINHA' BIOLOGICO TINTO,Vinho Tinto Syrah Da Malhadinha 2023 'Vinha da Malhadinha' Biologico 75 Cl,HERDADE DA MALHADINHA NOVA,100,2023,ALENTEJO,35,,TINTO,Syrah,14,"A Herdade da Malhadinha Nova nasceu de um sonho... o sonho de produzir um grande vinho, de produzir o melhor vinho do mundo.",https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-tinto-syrah-da-malhadinha-2023-vinha-da-malhadinha-biologico-75-cl/item_126140.html?id=202&cat=254&pc=37,https://www.garrafeirasoares.pt/temp/1756892623_52e15fb9da3664c4002383f08a7ebfb4.jpg,2029381,False,Garrafeira Soares,2025-10-13T19:39:29.485722
TIAGO CABAÇO ALICANTE BOUSCHET TINTO,Vinho Tinto Tiago Cabaço Alicante Bouschet 75 Cl,TIAGO CABAÇO,100,0,ALENTEJO,"12,79",,TINTO,Alicante Bouschet,15,"Este Alicante Bouschet 2018 é a oitava colheita de um conjunto de vinhos monovarietais com assinatura de Tiago Cabaço. Para nós, a escolha da Alicante Bouschet, foi natural e imediata, pelo largo reconhecimento e desempenho que tem tido no Alentejo e pelos óptimos resultados que temos tido na vinificação de algumas parcelas seleccionadas, onde a casta expressa todo o seu potencial e a riqueza do nosso terroir.",https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-tinto-tiago-cabaco-alicante-bouschet-75-cl/item_9973.html?id=202&cat=254&pc=37,https://www.garrafeirasoares.pt/temp/1705686130_5ec4de444e1d4c7a4a26714ba7533a85.jpg,2011611,False,Garrafeira Soares,2025-10-13T19:39:29.485930
TOURIGA NACIONAL DA MALHADINHA 'VINHA DA PECEGUINA' BIOLOGICO TINTO,Vinho Tinto Touriga Nacional Da Malhadinha 2023 'Vinha da Peceguina' Biologico 75 Cl,HERDADE DA MALHADINHA NOVA,100,2023,ALENTEJO,35,,TINTO,Touriga Nacional,15,"A Herdade da Malhadinha Nova nasceu de um sonho... o sonho de produzir um grande vinho, de produzir o melhor vinho do mundo.",https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-tinto-touriga-nacional-da-malhadinha-2023-vinha-da-peceguina-biologico-75-cl/item_10151.html?id=202&cat=254&pc=37,https://www.garrafeirasoares.pt/temp/1756892294_ca1c4bdc30e2e733c3314f69d4e90097.jpg,2029361,False,Garrafeira Soares,2025-10-13T19:39:29.486095
